samlpe:3
direct band gap: wevelength=208.567595333nm energy=5.94531474567eV
	linear fit coefficient: slope=36.2160677085 intercept=-215.315921377 r=0.995940025983
indirect band gap: wevelength=228.215339168nm energy=5.43346474659eV
	linear fit coefficient: slope=2.2760882223 intercept=-12.367045116 r=0.992611013538
datas:
wavelength	R	hv	F(R)	(hvF(R))^2	(hvF(R))^1/2
221.5	0.71733	5.59819413093	0.0556942612884	0.0972113121296	0.558379160312
222.0	0.71738	5.58558558559	0.0556706796956	0.096691983418	0.557631909101
222.5	0.71437	5.57303370787	0.0571024097457	0.101272658737	0.564122020766
223.0	0.71854	5.56053811659	0.0551254847329	0.093959021848	0.553649129913
223.5	0.72328	5.548098434	0.0529352107068	0.0862536749092	0.541931508242
224.0	0.72249	5.53571428571	0.0532961010533	0.0870438739277	0.543168471078
224.5	0.72685	5.52338530067	0.051324841783	0.0803648092405	0.532434856732
225.0	0.72586	5.51111111111	0.051768067947	0.081395847189	0.534134416101
225.5	0.72456	5.49889135255	0.0523539759302	0.082879975856	0.53655272389
226.0	0.72441	5.48672566372	0.0524218661393	0.0827277944898	0.536306254193
226.5	0.7231	5.47461368653	0.053017293597	0.0842445987678	0.538747808487
227.0	0.72253	5.46255506608	0.0532777883963	0.0847001214752	0.53947460822
227.5	0.72192	5.45054945055	0.0535575177305	0.0852160596624	0.540294270596
228.0	0.72221	5.43859649123	0.0534244084823	0.0844215109953	0.539030426338
228.5	0.72072	5.42669584245	0.0541106937507	0.0862257867296	0.541887697599
229.0	0.71916	5.41484716157	0.0548355759497	0.0881652055312	0.544909407869
229.5	0.71803	5.40305010893	0.0553647346908	0.089483803774	0.546935495101
230.0	0.71736	5.39130434783	0.05568011152	0.0901130919	0.547894540332
230.5	0.71582	5.37960954447	0.0564096228102	0.0920890308421	0.550873620052
231.0	0.71574	5.36796536797	0.0564476958113	0.0918146214733	0.55046278368
231.5	0.71497	5.35637149028	0.0568150418199	0.0926121658829	0.551654303186
232.0	0.71388	5.34482758621	0.0573378259651	0.0939182182295	0.553589011769
232.5	0.71353	5.33333333333	0.0575063843847	0.0940653296355	0.553805666925
233.0	0.71484	5.32188841202	0.0568772211964	0.0916237934806	0.550176539297
233.5	0.71753	5.31049250535	0.0555999755411	0.0871803888135	0.543381314924
234.0	0.71869	5.29914529915	0.0550552505948	0.0851155957033	0.540134957564
234.5	0.72086	5.28784648188	0.054045958716	0.0816740565621	0.534590247438
235.0	0.71811	5.27659574468	0.0553271588615	0.0852284095067	0.540313844921
235.5	0.7153	5.26539278132	0.0566574094785	0.0889969195282	0.54618999888
236.0	0.71671	5.25423728814	0.0559872361904	0.0865361207183	0.542374615972
236.5	0.71762	5.24312896406	0.0555575822859	0.0848531084353	0.539718045702
237.0	0.72223	5.23206751055	0.0534152367667	0.0781046685711	0.528651231773
237.5	0.72435	5.22105263158	0.0524490387934	0.074987903084	0.523296466657
238.0	0.72508	5.21008403361	0.052119080929	0.0737365737336	0.521099598344
238.5	0.72549	5.19916142558	0.0519343754566	0.0729082090601	0.519629869749
239.0	0.72604	5.18828451883	0.0516872910583	0.0719142757509	0.517849758152
239.5	0.72641	5.17745302714	0.0515215154665	0.0711556831856	0.516478679342
240.0	0.72386	5.16666666667	0.052671303567	0.0740574954691	0.52166566729
240.5	0.72057	5.15592515593	0.054180110815	0.078035638256	0.528534385165
241.0	0.71719	5.14522821577	0.0557603257854	0.0823113813702	0.53563009769
241.5	0.71565	5.13457556936	0.0564905488018	0.0841318982549	0.538567536877
242.0	0.71556	5.12396694215	0.0565334238918	0.0839118345541	0.538215008289
242.5	0.71622	5.11340206186	0.0562195194214	0.0826407294811	0.536165092603
243.0	0.71927	5.10288065844	0.0547842485437	0.078152385899	0.528731956931
243.5	0.72034	5.09240246407	0.0542866671294	0.0764243578175	0.525784706373
244.0	0.72075	5.08196721311	0.0540968175512	0.0755800459034	0.524326475708
244.5	0.72551	5.07157464213	0.0519253767005	0.0693497588362	0.513169975503
245.0	0.72385	5.0612244898	0.0526758461698	0.0710778435301	0.516337372902
245.5	0.72588	5.05091649695	0.0517590885546	0.0683460810952	0.511303074748
246.0	0.72829	5.0406504065	0.050684702591	0.0652720061536	0.505454119302
246.5	0.72751	5.03042596349	0.051030776278	0.0658982486675	0.506662157582
247.0	0.7301	5.02024291498	0.0498876934666	0.0627243708438	0.500448138842
247.5	0.731	5.0101010101	0.0494945280438	0.0614904028851	0.497968457783
248.0	0.73154	5.0	0.0492596246275	0.0606627654611	0.496284316836
248.5	0.73242	4.98993963783	0.0488784142978	0.0594873743588	0.493862670121
249.0	0.73363	4.97991967871	0.0483574669111	0.0579924908675	0.490730375138
249.5	0.73247	4.96993987976	0.0488568138627	0.0589593318874	0.49276305423
250.0	0.73369	4.96	0.0483317314533	0.0574682616559	0.489617593647
250.5	0.73381	4.9500998004	0.0482802878811	0.0571172924069	0.488868329311
251.0	0.73445	4.94023904382	0.0480065372047	0.0562466535433	0.486994629804
251.5	0.73582	4.93041749503	0.0474240115789	0.0546718748792	0.483549559376
252.0	0.73419	4.92063492063	0.0481176235716	0.0560596819336	0.486589415056
252.5	0.73457	4.91089108911	0.0479553241352	0.0554618391517	0.485286898619
253.0	0.73294	4.90118577075	0.0486540805523	0.0568644532305	0.488326414698
253.5	0.73309	4.89151873767	0.048589496583	0.0564900867987	0.487520700063
254.0	0.73579	4.88188976378	0.047436717066	0.0536296777999	0.481228452475
254.5	0.73772	4.87229862475	0.0466239212709	0.0516042404858	0.476618996148
255.0	0.74066	4.86274509804	0.0454035830205	0.0487464802131	0.469878761774
255.5	0.74202	4.85322896282	0.0448462847363	0.0473712125481	0.466528978689
256.0	0.74231	4.84375	0.0447280355242	0.0469378386852	0.465458292515
256.5	0.74535	4.8343079922	0.0435007865432	0.0442244917568	0.45858063637
257.0	0.74442	4.82490272374	0.0438738456785	0.0448114018519	0.460094596268
257.5	0.74663	4.81553398058	0.0429907430052	0.0428586814368	0.454998223944
258.0	0.74771	4.80620155039	0.0425634564871	0.0418482918775	0.452292549749
258.5	0.74377	4.79690522244	0.0441358302298	0.0448234082792	0.460125411737
259.0	0.74307	4.78764478764	0.0444191158976	0.0452255297492	0.461153931674
259.5	0.74071	4.77842003854	0.0453830136626	0.0470278700744	0.465681330842
260.0	0.74246	4.76923076923	0.0446669528325	0.0453805052071	0.461548486961
260.5	0.745	4.76007677543	0.0436409395973	0.04315350742	0.455778699629
261.0	0.74809	4.75095785441	0.0424137791576	0.0406046991581	0.448894282904
261.5	0.75058	4.74187380497	0.0414415094993	0.0386163405833	0.44329494508
262.0	0.75044	4.73282442748	0.0414957848729	0.0385699214705	0.443161668338
262.5	0.74808	4.72380952381	0.0424177136135	0.0401494190962	0.447630650811
263.0	0.74654	4.71482889734	0.0430264765451	0.0411531837492	0.450402569892
263.5	0.7477	4.70588235294	0.0425674000267	0.0401269712396	0.447568069232
264.0	0.74634	4.69696969697	0.0431059541228	0.0409930319762	0.449963732176
264.5	0.74803	4.68809073724	0.0424373894764	0.0395812348085	0.446038487708
265.0	0.74832	4.67924528302	0.0423233525764	0.03922037548	0.445018368053
265.5	0.7491	4.67043314501	0.0420176278201	0.0385103423357	0.442990430648
266.0	0.75151	4.66165413534	0.0410821413554	0.0366763612901	0.437619394152
266.5	0.75273	4.65290806754	0.0406138010309	0.035710523542	0.434709423029
267.0	0.75427	4.64419475655	0.0400275981412	0.0345573084667	0.431156539328
267.5	0.75362	4.63551401869	0.0402743454261	0.034854012197	0.432079035381
268.0	0.7523	4.62686567164	0.0407784726838	0.0355988274644	0.434369100423
268.5	0.75284	4.61824953445	0.0405717453908	0.0351076833833	0.432863077962
269.0	0.7551	4.60966542751	0.0397139517945	0.0335139038192	0.427864500253
269.5	0.75476	4.60111317254	0.0398422396523	0.03360572879	0.428157276813
270.0	0.75687	4.59259259259	0.039050429334	0.0321638085257	0.423488739516
270.5	0.75577	4.58410351201	0.0394619347817	0.0327239394513	0.42532057771
271.0	0.75563	4.57564575646	0.039514509019	0.0326902294361	0.425211001164
271.5	0.75734	4.56721915285	0.0388754559379	0.0315249708422	0.421370059372
272.0	0.75662	4.55882352941	0.0391437078058	0.0318441370288	0.4224325463
272.5	0.75621	4.5504587156	0.0392969969321	0.0319763642927	0.422870384617
273.0	0.75362	4.54212454212	0.0402743454261	0.0334637847049	0.42770444559
273.5	0.75166	4.53382084095	0.0410243697949	0.0345949371159	0.431273860514
274.0	0.75302	4.52554744526	0.040502988234	0.0335982282638	0.428133384505
274.5	0.7547	4.51730418944	0.0398649065854	0.0324294941399	0.424360589039
275.0	0.75584	4.50909090909	0.0394356646909	0.0316195957481	0.421685898687
275.5	0.75896	4.50090744102	0.0382762474966	0.0296796566261	0.415063666407
276.0	0.75764	4.49275362319	0.0387640367457	0.0303307534882	0.417321538551
276.5	0.75461	4.48462929476	0.0398989226885	0.0320166167922	0.423003401308
277.0	0.75563	4.47653429603	0.039514509019	0.0312893839359	0.420580616308
277.5	0.75301	4.46846846847	0.0405068060849	0.0327622256525	0.425444926811
278.0	0.75557	4.46043165468	0.0395370547401	0.0311001444712	0.419943246755
278.5	0.75949	4.45242369838	0.0380815152932	0.0287489119833	0.411770617166
279.0	0.76091	4.44444444444	0.0375629365497	0.0278710953528	0.408590730028
279.5	0.76326	4.43649373882	0.036714767969	0.0265314705208	0.4035899382
280.0	0.76259	4.42857142857	0.0369553155037	0.0267843515422	0.404548210197
280.5	0.76341	4.42067736185	0.0366610524489	0.0262656102645	0.402575067065
281.0	0.76472	4.4128113879	0.0361940830631	0.0255097315277	0.399646921564
281.5	0.76479	4.40497335702	0.0361692386799	0.0253843067292	0.3991547729
282.0	0.76425	4.39716312057	0.0363611792607	0.0255635446567	0.399857520206
282.5	0.76299	4.38938053097	0.0368115834415	0.0261081118058	0.401970207444
283.0	0.76108	4.3816254417	0.0375011604562	0.0269997605898	0.405359147853
283.5	0.76192	4.37389770723	0.0371968752625	0.0264697695665	0.40335508851
284.0	0.76453	4.3661971831	0.036261573058	0.0250668620332	0.397900965242
284.5	0.76872	4.35852372583	0.0347918867728	0.0229950729372	0.389411432762
285.0	0.77263	4.35087719298	0.0334552870714	0.0211876686231	0.381523060252
285.5	0.77336	4.34325744308	0.0332094300197	0.020804342203	0.379785602825
286.0	0.77467	4.33566433566	0.0327711211871	0.0201880282633	0.376941084747
286.5	0.77182	4.32809773124	0.0337294397657	0.0213114192701	0.382078933895
287.0	0.77065	4.32055749129	0.0341279585415	0.0217420353695	0.383994540246
287.5	0.77135	4.31304347826	0.0338891699618	0.0213643427164	0.382315921049
288.0	0.771	4.30555555556	0.0340084306096	0.0214403354896	0.382655442071
288.5	0.77515	4.29809358752	0.0326114445591	0.0196467993096	0.374388889711
289.0	0.77519	4.29065743945	0.0325981605155	0.0195629287255	0.373988689572
289.5	0.77525	4.28324697755	0.03257824089	0.019471593512	0.37355140453
290.0	0.77238	4.27586206897	0.033539750123	0.0205668139761	0.378696904336
290.5	0.76877	4.26850258176	0.0347745833604	0.0220330676328	0.385273148368
291.0	0.76772	4.26116838488	0.0351391121763	0.0224201730931	0.386954356324
291.5	0.76625	4.2538593482	0.035653548124	0.0230023265161	0.389442138172
292.0	0.76791	4.24657534247	0.0350729695537	0.0221831258919	0.385927464291
292.5	0.77052	4.23931623932	0.0341724227794	0.0209866524809	0.380614906205
293.0	0.77002	4.23208191126	0.0343437835381	0.021125373984	0.381242318055
293.5	0.77121	4.22487223169	0.0339368421701	0.0205574866312	0.378653960914
294.0	0.76866	4.21768707483	0.0348126581323	0.0215587253599	0.383182591261
294.5	0.76747	4.21052631579	0.0352262635022	0.0219991515182	0.385124797284
295.0	0.76926	4.20338983051	0.0346053009386	0.0211584865182	0.381391622937
295.5	0.77023	4.19627749577	0.0342717453877	0.0206823958141	0.379227839051
296.0	0.77278	4.18918918919	0.0334046742928	0.0195827838986	0.374083547374
296.5	0.77344	4.18212478921	0.0331825568887	0.0192581103177	0.372523279452
297.0	0.77304	4.17508417508	0.0333170609542	0.0193492367472	0.372963180421
297.5	0.77325	4.16806722689	0.0332464031684	0.0192025438026	0.372254272586
298.0	0.77684	4.1610738255	0.0320531805777	0.0177890642066	0.36520631255
298.5	0.7774	4.1541038526	0.0318695394906	0.0175269470838	0.363853510054
299.0	0.77988	4.14715719064	0.0310642755296	0.0165967653127	0.358926780325
299.5	0.78229	4.14023372287	0.030294164632	0.0157314110627	0.35415381124
300.0	0.7829	4.13333333333	0.0301011687316	0.0154798795557	0.352729590608
300.5	0.78413	4.12645590682	0.0297143693648	0.0150344468038	0.350164297127
301.0	0.78394	4.1196013289	0.0297739135648	0.0150446547431	0.350223719768
301.5	0.78398	4.1127694859	0.0297613717187	0.0149821667289	0.349859488171
302.0	0.78125	4.1059602649	0.030625	0.0158118133525	0.3546054612
302.5	0.78426	4.09917355372	0.0296736717415	0.0147956888126	0.348765724297
303.0	0.78491	4.09240924092	0.0294707088074	0.0145458557341	0.347284035135
303.5	0.78435	4.08566721582	0.0296455169886	0.0146704702942	0.348025454322
304.0	0.78508	4.07894736842	0.0294177704183	0.0143984489776	0.346400833187
304.5	0.78119	4.07224958949	0.0306441557752	0.015572706521	0.353257202015
305.0	0.78191	4.06557377049	0.0304147843742	0.0152902003254	0.351644066617
305.5	0.786	4.0589198036	0.0291323155216	0.0139820532297	0.343868772056
306.0	0.79155	4.0522875817	0.027447035879	0.0123706186027	0.333501548193
306.5	0.78641	4.04567699837	0.0290056637759	0.0137704467307	0.342560281937
307.0	0.78746	4.03908794788	0.0286828864958	0.0134218483651	0.340371416479
307.5	0.78497	4.0325203252	0.0294520178478	0.0141053296416	0.344624230996
308.0	0.77844	4.02597402597	0.0315302615487	0.0161137671613	0.356286421335
308.5	0.79118	4.01944894652	0.0275574410374	0.0122690463546	0.332814854456
309.0	0.79965	4.01294498382	0.0250985571813	0.0101443429751	0.317362772142
309.5	0.80862	4.00646203554	0.0226474143603	0.00823302275536	0.301224178707
310.0	0.81987	4.0	0.0197877815385	0.00626490077147	0.281338099365
310.5	0.81923	3.99355877617	0.0199442115767	0.00634386462395	0.282220447835
311.0	0.81453	3.98713826367	0.0211159324396	0.00708831680869	0.290158822376
311.5	0.80228	3.98073836276	0.0243638121354	0.0094062767534	0.311425691989
312.0	0.7955	3.97435897436	0.0262855122564	0.0109135758803	0.323215193845
312.5	0.79848	3.968	0.025429760545	0.0101818775182	0.317655929966
313.0	0.80821	3.96166134185	0.0227560931565	0.00812737130304	0.300253117469
313.5	0.81996	3.95534290271	0.0197658432119	0.00611221992364	0.279608096564
314.0	0.83138	3.94904458599	0.017099704347	0.00455996256389	0.259860529657
314.5	0.83241	3.94276629571	0.0168705374155	0.00442445625462	0.257908096639
315.0	0.8208	3.93650793651	0.0195617933723	0.00592979387539	0.277498026772
315.5	0.81909	3.93026941363	0.0199785298929	0.0061655482211	0.280215996987
316.0	0.80811	3.92405063291	0.0227826484637	0.00799240758293	0.298998772779
316.5	0.80937	3.91785150079	0.022449434066	0.00773582677244	0.296569635916
317.0	0.81178	3.91167192429	0.0218204244992	0.00728536367944	0.292154654062
317.5	0.81367	3.90551181102	0.0213347357651	0.006942732747	0.288657344469
318.0	0.83116	3.89937106918	0.0171488916695	0.00447158246204	0.258592134537
318.5	0.8421	3.89324960754	0.0148037109607	0.00332174041862	0.240071951481
319.0	0.85199	3.88714733542	0.0128563481379	0.00249745259001	0.223549814152
319.5	0.85408	3.88106416275	0.0124652529037	0.00234047406875	0.219951008918
320.0	0.84328	3.875	0.0145628725927	0.00318447257944	0.237552375902
320.5	0.83604	3.86895475819	0.0160775092101	0.00386923258628	0.249405604905
321.0	0.82838	3.86292834891	0.01777772544	0.00471612920635	0.262057397494
321.5	0.82425	3.85692068429	0.0187370715802	0.00522257694967	0.268825964038
322.0	0.8255	3.85093167702	0.0184435190793	0.00504451253555	0.266504656354
322.5	0.82199	3.84496124031	0.0192749060816	0.00549247986586	0.272233845791
323.0	0.82327	3.83900928793	0.0189691674056	0.00530316163507	0.269857017426
323.5	0.82043	3.83307573416	0.0196515149982	0.00567396790186	0.274455361178
324.0	0.81352	3.82716049383	0.0213730396302	0.00669092145919	0.286003588974
324.5	0.80606	3.82126348228	0.0233312182716	0.00794856630546	0.29858789724
325.0	0.81148	3.81538461538	0.0218981308227	0.00698056765077	0.289049807899
325.5	0.81078	3.80952380952	0.0220801008905	0.00707527771914	0.290025292102
326.0	0.82243	3.8036809816	0.0191694763688	0.00531653491074	0.270026985117
326.5	0.82791	3.797856049	0.0178853789059	0.00461395430948	0.260626350292
327.0	0.82117	3.79204892966	0.0194723193127	0.00545234376991	0.271735142386
327.5	0.83945	3.78625954198	0.0153530898207	0.00337918791273	0.241103261763
328.0	0.8351	3.78048780488	0.0162806909352	0.00378827368132	0.248090615573
328.5	0.83429	3.77473363775	0.0164569898357	0.0038589879668	0.249240352088
329.0	0.83806	3.76899696049	0.0156459940816	0.00347742600603	0.242836784975
329.5	0.82565	3.76327769347	0.0184084796827	0.00479919479058	0.263203763196
330.0	0.81558	3.75757575758	0.0208506439589	0.0061383894026	0.279906902862
330.5	0.82228	3.75189107413	0.0192053791896	0.00519213786016	0.268433400971
331.0	0.82684	3.74622356495	0.0181319152436	0.00461396975544	0.260626568414
331.5	0.82831	3.74057315234	0.0177937342903	0.00443006916719	0.257989853998
332.0	0.8373	3.73493975904	0.0158075301565	0.00348574201293	0.242981836509
332.5	0.83907	3.72932330827	0.0154328392744	0.00331246835128	0.239904245938
333.0	0.83232	3.72372372372	0.0168904882737	0.00395584541593	0.250789776287
333.5	0.83173	3.71814092954	0.0170216253472	0.00400547244474	0.251572657279
334.0	0.84227	3.7125748503	0.0147688703741	0.00300638775681	0.234159212328
334.5	0.84177	3.70702541106	0.0148714808677	0.00303920195246	0.234795565283
335.0	0.8455	3.70149253731	0.0141160555884	0.00273011207678	0.228583626747
335.5	0.85704	3.69597615499	0.0119233417343	0.00194202270969	0.209924716834
336.0	0.85785	3.69047619048	0.0117774800373	0.00188916360011	0.208481437211
336.5	0.85382	3.68499257058	0.0125135229908	0.00212633860891	0.214737605586
337.0	0.85648	3.67952522255	0.0120247935737	0.00195766703563	0.21034621758
337.5	0.84196	3.67407407407	0.0148324395458	0.00296975751379	0.233442673028
338.0	0.82266	3.66863905325	0.0191145039263	0.00491740561177	0.264809772455
338.5	0.81917	3.66322008863	0.0199589150604	0.00534564216795	0.270395818378
339.0	0.80794	3.65781710914	0.0228278359779	0.0069722581838	0.28896375033
339.5	0.81236	3.65243004418	0.0216706691615	0.00626481797471	0.281337169821
340.0	0.83688	3.64705882353	0.0158972220629	0.00336146054275	0.240786428177
340.5	0.84822	3.64170337739	0.0135797130461	0.00244562758166	0.222380949868
341.0	0.86032	3.63636363636	0.0113390961503	0.00170016663147	0.203059294075
341.5	0.86142	3.63103953148	0.0111469529382	0.00163822779236	0.201184061928
342.0	0.854	3.62573099415	0.0124800936768	0.00204751385237	0.212719210355
342.5	0.84792	3.6204379562	0.0136382715351	0.00243804032465	0.222208271499
343.0	0.8488	3.61516034985	0.0134669180019	0.00237023584569	0.220646930627
343.5	0.84991	3.60989810771	0.0132525844501	0.00228871148155	0.218724666027
344.0	0.85167	3.60465116279	0.0129168509517	0.0021679026772	0.215779382246
344.5	0.85573	3.59941944848	0.0121614486462	0.00191617662659	0.209222739631
345.0	0.85747	3.59420289855	0.0118457793859	0.00181272723784	0.206339852196
345.5	0.86577	3.58900144718	0.010405588609	0.00139469926018	0.193250284803
346.0	0.86043	3.5838150289	0.011319796439	0.00164576721648	0.201415134988
346.5	0.86212	3.57864357864	0.0110256660326	0.00155684924199	0.198637682598
347.0	0.85223	3.5734870317	0.0128110796968	0.00209582919869	0.213963144393
347.5	0.84758	3.56834532374	0.0137048163005	0.00239155399049	0.221141396303
348.0	0.85271	3.5632183908	0.012720821909	0.00205454296404	0.212901541968
348.5	0.86076	3.5581061693	0.0112620112459	0.0016057196379	0.200178499576
349.0	0.87358	3.55300859599	0.00914742576524	0.00105630735516	0.180280011025
349.5	0.87802	3.54792560801	0.00847311017972	0.000903721714778	0.173383864838
350.0	0.88269	3.54285714286	0.00779528265869	0.000762730330011	0.1661853569
350.5	0.88354	3.53780313837	0.0076753353555	0.00073733023976	0.164784178575
351.0	0.88147	3.53276353276	0.00796927910195	0.000792623987637	0.167790281583
351.5	0.88141	3.52773826458	0.00797789229757	0.000792080003809	0.167761485237
352.0	0.87399	3.52272727273	0.00908392550258	0.00102401229516	0.178885975167
352.5	0.87157	3.51773049645	0.00946238678477	0.0011079662215	0.182444858963
353.0	0.86702	3.51274787535	0.0101979656755	0.00128327889339	0.189269337875
353.5	0.86786	3.50777934936	0.0100597905192	0.00124520945183	0.187849741661
354.0	0.87549	3.50282485876	0.00885375052828	0.0009618146941	0.176105472498
354.5	0.87802	3.49788434415	0.00847311017972	0.000878408639997	0.172156787388
355.0	0.88776	3.49295774648	0.00709528340993	0.00061422311887	0.15742784109
355.5	0.89619	3.48804500703	0.00601240590723	0.000439805590843	0.144815546144
356.0	0.90236	3.48314606742	0.00528257546877	0.000338559336492	0.135646533203
356.5	0.89897	3.47826086957	0.00567708649899	0.00038991983204	0.140521841087
357.0	0.91042	3.47338935574	0.00440707387799	0.000234319051035	0.123723415317
357.5	0.90973	3.46853146853	0.004478621624	0.000241312613573	0.124636431426
358.0	0.91225	3.46368715084	0.00422036859414	0.000213686990276	0.120905072149
358.5	0.91841	3.45885634589	0.00362415919905	0.000157137407525	0.111961806185
359.0	0.90988	3.45403899721	0.00446301402383	0.000237635312004	0.124158867921
359.5	0.8987	3.44923504868	0.00570918549015	0.000387787573008	0.140329336534
360.0	0.89384	3.44444444444	0.00630422983979	0.00047152252632	0.147358642258
360.5	0.89397	3.43966712899	0.00628788488428	0.00046778037391	0.147065396839
361.0	0.8922	3.43490304709	0.00651246357319	0.000500402626772	0.149564972409
361.5	0.89807	3.43015214385	0.00578447387175	0.000393690100585	0.140860304743
362.0	0.89543	3.42541436464	0.00610594066538	0.000437452989398	0.144621495169
362.5	0.89886	3.42068965517	0.00569015174777	0.000378856764126	0.139514311882
363.0	0.90884	3.41597796143	0.00457184190837	0.000243900409184	0.124969241024
363.5	0.91885	3.41127922971	0.00358345894324	0.000149430553779	0.110563009472
364.0	0.92007	3.40659340659	0.00347191240884	0.000139887246944	0.108753822555
364.5	0.91779	3.40192043896	0.00368193383018	0.000156891806509	0.11191803229
365.0	0.91222	3.39726027397	0.00422339369889	0.000205864175243	0.119783002277
365.5	0.90727	3.3926128591	0.00473886103365	0.000258473815798	0.12679558699
366.0	0.91138	3.38797814208	0.00430857841954	0.000213083196577	0.120819574196
366.5	0.91396	3.38335607094	0.00404989364961	0.000187751169074	0.117056534487
367.0	0.91557	3.37874659401	0.00389288907457	0.000173003663472	0.114686902921
367.5	0.91716	3.37414965986	0.00374114963583	0.000159345147218	0.112353009623
368.0	0.92099	3.36956521739	0.0033890596532	0.000130408578036	0.106862797676
368.5	0.91946	3.36499321574	0.00352744632719	0.000140892934496	0.108948763003
369.0	0.91762	3.36043360434	0.00369786207798	0.000154415913794	0.111473853396
369.5	0.91783	3.35588633288	0.00367819144068	0.000152364272979	0.111101720894
370.0	0.91386	3.35135135135	0.00405975729324	0.000185114340255	0.116643358537
370.5	0.91397	3.34682860999	0.00404890800573	0.000183629632243	0.116408767508
371.0	0.91953	3.3423180593	0.00352104928605	0.000138496806502	0.108482563652
371.5	0.92081	3.33781965007	0.00340518462006	0.000129183504069	0.106610938167
372.0	0.92241	3.33333333333	0.00326330379116	0.000118323907037	0.104296113561
372.5	0.92375	3.3288590604	0.00314698917456	0.00010974413357	0.102351763183
373.0	0.92143	3.32439678284	0.00334981762044	0.0001240132337	0.105527830076
373.5	0.92281	3.31994645248	0.00322834391695	0.000114874000644	0.103527430831
374.0	0.92628	3.31550802139	0.00293358293389	9.46012569489e-05	0.0986220956415
374.5	0.92744	3.31108144192	0.00283843353748	8.8327753612e-05	0.0969447502966
375.0	0.9286	3.30666666667	0.00274497092397	8.23865528762e-05	0.0952717369174
375.5	0.92618	3.30226364847	0.00294186464834	9.43775855421e-05	0.0985637493551
