samlpe:1
direct band gap: wevelength=251.729549238nm energy=4.92592150487eV
	linear fit coefficient: slope=3302.67616762 intercept=-16268.7235577 r=0.990583817164
indirect band gap: wevelength=268.535431803nm energy=4.61764018131eV
	linear fit coefficient: slope=9.88591908185 intercept=-45.6496171816 r=0.994073460789
datas:
wavelength	R	hv	F(R)	(hvF(R))^2	(hvF(R))^1/2
372.0	0.90547	3.33333333333	0.00493441025103	0.000270537828061	0.128249889552
372.5	0.90657	3.3288590604	0.00481439100125	0.000256846429852	0.126595533511
373.0	0.90495	3.32439678284	0.00499171363059	0.000275375330532	0.1288193958
373.5	0.90504	3.31994645248	0.00498176964554	0.000273545416542	0.128604853959
374.0	0.90591	3.31550802139	0.00488620729432	0.000262448407171	0.127280239937
374.5	0.90384	3.31108144192	0.00511525579749	0.000286862935824	0.130142339543
375.0	0.90407	3.30666666667	0.00508952011459	0.00028322690403	0.129727971202
375.5	0.90506	3.30226364847	0.00497956135505	0.00027039936248	0.128233476316
376.0	0.90155	3.29787234043	0.0053754104043	0.000314261323802	0.133144347574
376.5	0.90195	3.29349269588	0.00532945423804	0.000308090909415	0.13248591852
377.0	0.90529	3.28912466844	0.00495420478521	0.000265526932819	0.127651859256
377.5	0.90562	3.28476821192	0.00491794814602	0.000260962046195	0.127099644917
378.0	0.90771	3.28042328042	0.00469172097917	0.000236877670415	0.124059786899
378.5	0.90916	3.27608982827	0.00453820317656	0.000221044377979	0.121932609524
379.0	0.90845	3.27176781003	0.00461302355661	0.000227790860457	0.122852521258
379.5	0.90784	3.2674571805	0.00467784279168	0.000233620556771	0.123631108621
380.0	0.90793	3.26315789474	0.00466824804776	0.000232051310602	0.12342297384
380.5	0.90884	3.25886990802	0.00457184190837	0.000221981333903	0.122061615668
381.0	0.90811	3.25459317585	0.00464909102422	0.000228944132429	0.123007723015
381.5	0.90854	3.250327654	0.00460350210227	0.000223888082786	0.122322893149
382.0	0.90866	3.24607329843	0.0045908236304	0.000222074074755	0.122074362601
382.5	0.90855	3.24183006536	0.00460244482967	0.000222616665765	0.122148860097
383.0	0.90756	3.23759791123	0.0047077623518	0.000232313734041	0.123457853362
383.5	0.90776	3.2333767927	0.00468638054111	0.000229608380759	0.123096848389
384.0	0.90756	3.22916666667	0.0047077623518	0.000231105342154	0.123296996156
384.5	0.90862	3.22496749025	0.00459504765469	0.000219599183782	0.121732819332
385.0	0.91023	3.22077922078	0.00442671242433	0.000203275262393	0.119404620483
385.5	0.90961	3.21660181582	0.00449112922022	0.000208691954935	0.12019223937
386.0	0.91069	3.21243523316	0.00437924875644	0.00019791011521	0.118608823449
386.5	0.90939	3.20827943079	0.00451410951297	0.000209743521651	0.120343361673
387.0	0.9106	3.20413436693	0.00438851306831	0.000197722563357	0.118580713195
387.5	0.91077	3.2	0.00437102281586	0.000195643806277	0.118267802088
388.0	0.91133	3.19587628866	0.00431367830533	0.000190053305575	0.117413722422
388.5	0.91171	3.19176319176	0.00427500197431	0.000186180401838	0.116810932478
389.0	0.90996	3.18766066838	0.00445470218471	0.000201642242003	0.119164084117
389.5	0.90985	3.18356867779	0.00446613315382	0.000202158394746	0.119240268447
390.0	0.90686	3.17948717949	0.00478302031185	0.000231269630556	0.12331890269
390.5	0.90674	3.17541613316	0.00479598760394	0.000231930250863	0.123406873439
391.0	0.90826	3.17135549872	0.00463315988814	0.000215895917977	0.12121632352
391.5	0.90918	3.16730523627	0.00453610528168	0.000206417298187	0.119863380609
392.0	0.91272	3.16326530612	0.0041731299851	0.000174258937229	0.114894374535
392.5	0.91321	3.15923566879	0.00412419054763	0.000169762394854	0.114145914876
393.0	0.91405	3.15521628499	0.00404102756961	0.00016257055799	0.11291729715
393.5	0.91556	3.15120711563	0.00389385381624	0.000150561240107	0.110771566085
394.0	0.91461	3.14720812183	0.00398609904768	0.000157379114935	0.112004836044
394.5	0.9153	3.14321926489	0.00391898284715	0.000151738602701	0.110987487511
395.0	0.91393	3.13924050633	0.00405285136717	0.000161871552794	0.112795723225
395.5	0.91406	3.13527180784	0.00404004310439	0.00016044359783	0.112546138306
396.0	0.91586	3.13131313131	0.00386496822658	0.000146468709277	0.110011025629
396.5	0.91559	3.12736443884	0.00389095998209	0.000148071172505	0.110310697038
397.0	0.91646	3.1234256927	0.00380754839273	0.000141433803371	0.1090531727
397.5	0.91719	3.11949685535	0.00373831817835	0.000135994589209	0.107989220766
398.0	0.91562	3.11557788945	0.0038880673205	0.000146738737473	0.11006169441
398.5	0.91583	3.11166875784	0.00386785151174	0.000144852603331	0.109706302048
399.0	0.91585	3.10776942356	0.00386592919146	0.000144346204673	0.109610293927
399.5	0.91547	3.10387984981	0.00390254235529	0.000146725316015	0.110059177626
400.0	0.91539	3.1	0.00391027436393	0.000146939260228	0.110099275784
400.5	0.91521	3.0961298377	0.00392770189355	0.000147882017094	0.110275450696
401.0	0.91565	3.09226932668	0.00388517583138	0.000144336437533	0.109608439694
401.5	0.9144	3.08841843088	0.00400664916885	0.00015312105182	0.111239422595
402.0	0.91385	3.08457711443	0.00406074437818	0.000156892638832	0.111918180724
402.5	0.91371	3.08074534161	0.0040745773276	0.000157571159019	0.11203898929
403.0	0.91248	3.07692307692	0.00419721550061	0.00016678454872	0.113642022301
403.5	0.91222	3.07311028501	0.00422339369889	0.000168453262864	0.113925215004
404.0	0.91267	3.06930693069	0.00417814155171	0.000164454945789	0.113243096134
404.5	0.91476	3.06551297899	0.00397145568236	0.000148219641887	0.110338338486
405.0	0.91678	3.06172839506	0.00377711577478	0.000133737720826	0.107538377424
405.5	0.91812	3.05795314427	0.00365112098636	0.000124656262587	0.10566435965
406.0	0.91943	3.05418719212	0.00353018984588	0.000116248518279	0.103835738612
406.5	0.91881	3.05043050431	0.0035871486488	0.000119734972351	0.104605677005
407.0	0.91759	3.04668304668	0.00370067682734	0.000127120874912	0.106182810996
407.5	0.91727	3.04294478528	0.00373077332737	0.000128880101821	0.106548285963
408.0	0.91515	3.03921568627	0.00393352046113	0.000142917651601	0.109338086172
408.5	0.91455	3.03549571603	0.00399196462741	0.000146836024368	0.110079932436
409.0	0.91551	3.03178484108	0.0038986794792	0.000139711391643	0.108719627231
409.5	0.91554	3.02808302808	0.0038957836905	0.000139163463314	0.108612874349
410.0	0.91628	3.0243902439	0.00382472519317	0.000133806166938	0.107552134148
410.5	0.91602	3.02070645554	0.00384961048885	0.000135223018233	0.107835723464
411.0	0.91499	3.01703163017	0.00394905960721	0.000141953826765	0.109153276379
411.5	0.91635	3.01336573512	0.00381804032302	0.00013236851989	0.107262071044
412.0	0.91864	3.00970873786	0.003602852913	0.000117582314048	0.104132309556
412.5	0.9209	3.00606060606	0.00339711695081	0.000104283707126	0.101054141132
413.0	0.92252	3.00242130751	0.00325366951394	9.54311468932e-05	0.098837678424
413.5	0.92183	2.99879081016	0.00331435779916	9.87850271816e-05	0.0996948630055
414.0	0.92137	2.99516908213	0.00335515422686	0.000100987510098	0.100245968528
414.5	0.91983	2.99155609168	0.00349370476066	0.000109236230173	0.102233134351
415.0	0.91815	2.98795180723	0.00364832679845	0.000118832338437	0.104407972161
415.5	0.918	2.98435619735	0.00366230936819	0.000119456935651	0.104544897817
416.0	0.91776	2.98076923077	0.00368474198047	0.000120634318118	0.104801553036
416.5	0.91852	2.97719087635	0.00361396071942	0.000115765783268	0.103727772951
417.0	0.92065	2.97362110312	0.00341955276164	0.000103397461941	0.100838753737
417.5	0.92117	2.97005988024	0.00337297616075	0.000100359145327	0.100089665661
418.0	0.92133	2.96650717703	0.0033587145214	9.92743359359e-05	0.0998180882072
418.5	0.92072	2.96296296296	0.003413262664	0.000102280270077	0.100565256706
419.0	0.92009	2.95942720764	0.00347009971851	0.000105462784707	0.101338578637
419.5	0.91988	2.95589988081	0.0034891585859	0.000106370416087	0.101555912916
420.0	0.91943	2.95238095238	0.00353018984588	0.000108627782081	0.10209047585
420.5	0.91972	2.94887039239	0.0035037176532	0.000106750415159	0.101646491581
421.0	0.92027	2.94536817102	0.00345380861052	0.000103484597404	0.100859991821
421.5	0.91934	2.9418742586	0.00353842735006	0.000108359945731	0.102027488144
422.0	0.92003	2.93838862559	0.00347553933024	0.000104294854691	0.101056841608
422.5	0.91907	2.9349112426	0.00356320242201	0.00010936313055	0.102262812635
423.0	0.91766	2.93144208038	0.00369411089074	0.000117268802866	0.104062827728
423.5	0.91815	2.9279811098	0.00364832679845	0.000114110079396	0.103354883524
424.0	0.91757	2.92452830189	0.00370255397408	0.000117250432536	0.10405875209
424.5	0.91945	2.9210836278	0.00352836070477	0.000106226759812	0.101521606999
425.0	0.92128	2.91764705882	0.00336316776659	9.62858733981e-05	0.0990582482306
425.5	0.92197	2.91421856639	0.00330199512999	9.25970387717e-05	0.0980955427834
426.0	0.92216	2.91079812207	0.00328525722217	9.14456243711e-05	0.0977891637801
426.5	0.92085	2.90738569754	0.00340159770864	9.78072841609e-05	0.0994472549992
427.0	0.91992	2.90398126464	0.00348552395861	0.000102452784166	0.100607635263
427.5	0.91953	2.90058479532	0.00352104928605	0.000104307452926	0.101059893245
428.0	0.91927	2.89719626168	0.00354484150467	0.000105474985962	0.101341509539
428.5	0.91876	2.89381563594	0.00359176368148	0.00010803319675	0.101950487503
429.0	0.91779	2.89044289044	0.00368193383018	0.000113261092016	0.103162102841
429.5	0.91747	2.88707799767	0.00371194747512	0.000114847270602	0.103521407853
430.0	0.91672	2.88372093023	0.00378281176368	0.00011899697489	0.104444116436
430.5	0.91736	2.88037166086	0.00372229528211	0.000114952574555	0.103545129504
431.0	0.91698	2.87703016241	0.00375816288251	0.000116906868586	0.103982440673
431.5	0.91595	2.87369640788	0.00385632539986	0.000122808694876	0.105270643815
432.0	0.91548	2.87037037037	0.00390157644077	0.000125416915921	0.105825183266
432.5	0.91548	2.86705202312	0.00390157644077	0.000125127102232	0.10576399495
433.0	0.91595	2.86374133949	0.00385632539986	0.000121959300111	0.105088146173
433.5	0.91698	2.86043829296	0.00375816288251	0.000115562349937	0.103682173108
434.0	0.91876	2.85714285714	0.00359176368148	0.000105312378315	0.10130242814
434.5	0.91904	2.85385500575	0.00356596100279	0.000103565948655	0.10087980798
435.0	0.91917	2.85057471264	0.00355401552488	0.000102636893209	0.100652803158
435.5	0.91928	2.84730195178	0.00354392481072	0.000101820693325	0.100452098189
436.0	0.9183	2.84403669725	0.00363437329849	0.000106838912306	0.101667551522
436.5	0.91817	2.84077892325	0.00364646465252	0.000107304735974	0.101778189851
437.0	0.9191	2.83752860412	0.00356044500054	0.000102067871761	0.100513006782
437.5	0.91856	2.83428571429	0.00361025605295	0.000104703998043	0.101155806338
438.0	0.91884	2.83105022831	0.00358438117627	0.000102973037831	0.100735113776
438.5	0.91815	2.82782212087	0.00364832679845	0.000106436758918	0.101571744225
439.0	0.91553	2.82460136674	0.00389674882309	0.000121148810859	0.10491311668
439.5	0.91499	2.82138794084	0.00394905960721	0.000124140356885	0.105554863239
440.0	0.91476	2.81818181818	0.00397145568236	0.000125267225519	0.105793592414
440.5	0.91397	2.81498297389	0.00404890800573	0.000129905447583	0.106759576147
441.0	0.91446	2.81179138322	0.00400077182162	0.000126547554462	0.106062885753
441.5	0.91518	2.80860702152	0.00393061059027	0.00012187145451	0.105069217674
442.0	0.91489	2.80542986425	0.00395878854288	0.000123345537273	0.105385499973
442.5	0.91527	2.80225988701	0.00392188802211	0.000120783385718	0.104833913815
443.0	0.91606	2.79909706546	0.0038457762592	0.000115878788514	0.103753077263
443.5	0.91664	2.79594137542	0.00379041368476	0.000112312823318	0.102945492622
444.0	0.9165	2.79279279279	0.0038037370431	0.000112849178547	0.103068178405
444.5	0.91742	2.78965129359	0.00371664908112	0.000107498636382	0.101824137202
445.0	0.9176	2.78651685393	0.00369973844813	0.000106283388992	0.101535134514
445.5	0.91707	2.78338945006	0.0037496510081	0.000108925522151	0.10216035952
446.0	0.91769	2.7802690583	0.00369129885909	0.000105325146001	0.101305498384
446.5	0.91679	2.7771556551	0.00377616689754	0.000109977237251	0.102406070397
447.0	0.91537	2.774049217	0.00391220866972	0.000117780215987	0.104176098012
447.5	0.91425	2.77094972067	0.00402136313919	0.000124166339069	0.10556038588
448.0	0.91287	2.76785714286	0.0041581150109	0.000132458653911	0.10728032594
448.5	0.9128	2.76477146042	0.00416511831727	0.000132609049184	0.107310764851
449.0	0.91354	2.76169265033	0.00409140902424	0.000127672242255	0.10629776212
449.5	0.91489	2.75862068966	0.00395878854288	0.000119263784845	0.104502612314
450.0	0.91641	2.75555555556	0.00381231550289	0.000110356015908	0.102494132337
450.5	0.91705	2.75249722531	0.00375154162805	0.000106628504813	0.101617458745
451.0	0.91754	2.74944567627	0.00370537066504	0.000103789544134	0.100934213
451.5	0.91795	2.74640088594	0.00366697668718	0.000101424799747	0.100354312425
452.0	0.9178	2.74336283186	0.00368099803879	0.000101975929561	0.100490363736
452.5	0.91789	2.74033149171	0.00367258173637	0.000101285935467	0.100319945116
453.0	0.91797	2.73730684327	0.00366510937177	0.000100651637427	0.100162512771
453.5	0.91872	2.73428886439	0.00359545802856	9.66489709506e-05	0.0991515045265
454.0	0.91969	2.73127753304	0.00350645114115	9.17206762843e-05	0.0978626140184
454.5	0.91933	2.72827282728	0.00353934327173	9.32440152569e-05	0.0982664442966
455.0	0.9196	2.72527472527	0.00351465854719	9.1745940171e-05	0.0978693522337
455.5	0.91849	2.72228320527	0.0036167405742	9.69396225287e-05	0.0992259649637
456.0	0.9176	2.71929824561	0.00369973844813	0.000101217528976	0.100303002304
456.5	0.91853	2.71631982475	0.00361303435925	9.63176748244e-05	0.0990664264902
457.0	0.91899	2.71334792123	0.00357056121394	9.38607318749e-05	0.0984285265939
457.5	0.91922	2.71038251366	0.00354942690542	9.25502609425e-05	0.0980831515499
458.0	0.92046	2.70742358079	0.00343665754079	8.65734907088e-05	0.096459772263
458.5	0.91986	2.70447110142	0.00349097667036	8.91371169825e-05	0.0971660718601
459.0	0.91949	2.70152505447	0.00352470396633	9.06699327708e-05	0.0975811256064
459.5	0.91928	2.69858541893	0.00354392481072	9.14621354824e-05	0.097793577601
460.0	0.91916	2.69565217391	0.00355493363506	9.18312935866e-05	0.0978921068394
460.5	0.91919	2.69272529859	0.00355217969081	9.14900689906e-05	0.0978010435455
461.0	0.91911	2.68980477223	0.00355952611766	9.16697163004e-05	0.0978490180746
461.5	0.91902	2.68689057421	0.00356780070075	9.18969573735e-05	0.0979096015389
462.0	0.91805	2.68398268398	0.00365764528076	9.63746002426e-05	0.0990810607417
462.5	0.91833	2.68108108108	0.00363158608561	9.48009267785e-05	0.0986740936034
463.0	0.91731	2.67818574514	0.00372700401173	9.96325185542e-05	0.099908002764
463.5	0.91815	2.67529665588	0.00364832679845	9.52645586842e-05	0.0987945164645
464.0	0.91943	2.6724137931	0.00353018984588	8.90027718074e-05	0.0971294395969
464.5	0.92065	2.66953713671	0.00341955276164	8.33317594848e-05	0.0955438281006
465.0	0.92287	2.66666666667	0.00322311750301	7.38736813382e-05	0.0927091150212
465.5	0.92357	2.66380236305	0.00316248086231	7.0967549903e-05	0.0917835714827
466.0	0.92357	2.66094420601	0.00316248086231	7.08153407245e-05	0.0917343181539
466.5	0.9234	2.65809217578	0.00317714966428	7.13206710779e-05	0.0918975335028
467.0	0.92384	2.65524625268	0.0031392587461	6.9480643968e-05	0.0912989869701
467.5	0.92357	2.65240641711	0.00316248086231	7.03616397626e-05	0.0915870325602
468.0	0.92419	2.64957264957	0.00310929359764	6.78695749575e-05	0.090765077402
468.5	0.92461	2.64674493063	0.0030735402494	6.61762250122e-05	0.090193553396
469.0	0.9258	2.64392324094	0.0029734499892	6.18043384023e-05	0.0886655148985
469.5	0.92688	2.64110756124	0.00288415674089	5.80242979312e-05	0.0872775353465
470.0	0.92622	2.63829787234	0.00293855045238	6.01054644779e-05	0.0880498234312
470.5	0.92705	2.63549415515	0.00287023488485	5.72214675512e-05	0.0869740608627
471.0	0.92688	2.63269639066	0.00288415674089	5.76553049213e-05	0.0871384475524
471.5	0.92746	2.62990455992	0.00283680784077	5.56595657156e-05	0.0863743820588
472.0	0.92807	2.62711864407	0.00278746479253	5.36263396349e-05	0.0855745331634
472.5	0.92796	2.62433862434	0.00279632829001	5.38537633322e-05	0.0856651173921
473.0	0.92761	2.62156448203	0.00282463109496	5.4833322318e-05	0.0860520339876
473.5	0.92705	2.61879619852	0.00287023488485	5.649867732e-05	0.086698098049
474.0	0.92755	2.61603375527	0.00282949840979	5.47905418449e-05	0.0860352448157
474.5	0.92847	2.61327713383	0.00275536145487	5.18475327038e-05	0.0848558959968
475.0	0.92886	2.61052631579	0.00272425317055	5.05767689156e-05	0.0843311009806
475.5	0.92998	2.60778128286	0.00263597088109	4.72523644111e-05	0.0829098035571
476.0	0.93152	2.60504201681	0.00251712813466	4.29971938316e-05	0.0809766914148
476.5	0.93141	2.60230849948	0.00252551942753	4.31935587836e-05	0.0810689871151
477.0	0.93172	2.59958071279	0.00250190958657	4.23009221174e-05	0.0806468592469
477.5	0.93121	2.59685863874	0.00254081469271	4.35354063839e-05	0.0812289147054
478.0	0.93076	2.59414225941	0.00257541020242	4.46354996585e-05	0.0817372647047
478.5	0.93118	2.59143155695	0.00254311325415	4.34321060176e-05	0.0811806869871
479.0	0.93245	2.58872651357	0.00244678132876	4.01201602489e-05	0.0795867306695
479.5	0.9341	2.58602711157	0.00232459586768	3.61377467609e-05	0.0775336568032
480.0	0.93546	2.58333333333	0.00222639749428	3.30800612239e-05	0.0758388215904
480.5	0.93803	2.58064516129	0.00204699258019	2.79054559725e-05	0.0726812320842
481.0	0.93813	2.57796257796	0.00204017401639	2.76622589045e-05	0.0725223570135
481.5	0.9381	2.57528556594	0.00204221831361	2.76601875317e-05	0.0725209993419
482.0	0.93773	2.57261410788	0.00206752098152	2.82910551242e-05	0.0729310197749
482.5	0.93616	2.56994818653	0.00217673560075	3.12939291857e-05	0.0747937010029
483.0	0.93697	2.56728778468	0.00212001499514	2.96228592006e-05	0.0737745796353
483.5	0.93753	2.56463288521	0.00208126721278	2.84908954302e-05	0.0730594712328
484.0	0.93787	2.56198347107	0.00205792748462	2.77979507971e-05	0.0726111300027
484.5	0.93784	2.55933952528	0.00205998123347	2.77960020757e-05	0.0726098574036
485.0	0.93748	2.55670103093	0.00208471135384	2.84087258964e-05	0.0730067371381
485.5	0.93826	2.55406797116	0.00203132799011	2.69168979163e-05	0.0720288120023
486.0	0.9386	2.55144032922	0.00200828894098	2.62556772585e-05	0.0715823260081
486.5	0.94008	2.54881808839	0.00190962811676	2.36905575611e-05	0.0697659994989
487.0	0.94083	2.54620123203	0.00186063842565	2.24444733489e-05	0.068829934271
487.5	0.94104	2.54358974359	0.00184704242115	2.20723142304e-05	0.0685428198896
488.0	0.94263	2.54098360656	0.00174581590868	1.96788909749e-05	0.0666039758875
488.5	0.94232	2.5383828045	0.00176531454283	2.00797560474e-05	0.0669406011331
489.0	0.94183	2.53578732106	0.00179636924923	2.07499414798e-05	0.0674922985691
489.5	0.94218	2.53319713994	0.00177415801651	2.01986607002e-05	0.0670394810036
490.0	0.9422	2.5306122449	0.00177289322861	2.01287299256e-05	0.0669813803473
490.5	0.94302	2.52803261978	0.00172144832559	1.89388379522e-05	0.0659687617009
491.0	0.94455	2.52545824847	0.00162760176804	1.68957195447e-05	0.0641127156679
491.5	0.94572	2.52288911495	0.0015577117963	1.54443823065e-05	0.062689186748
492.0	0.9464	2.52032520325	0.00151783601014	1.46339938773e-05	0.0618501443068
492.5	0.94559	2.51776649746	0.00156539731808	1.55338844935e-05	0.0627798130188
493.0	0.94569	2.51521298174	0.00155948360456	1.53854838325e-05	0.062629333439
493.5	0.94669	2.51266464032	0.00150099615502	1.42242119784e-05	0.061412539143
494.0	0.94637	2.51012145749	0.00151958372518	1.45491874617e-05	0.0617603409562
494.5	0.94832	2.50758341759	0.00140818626624	1.24689816925e-05	0.059423434183
495.0	0.94839	2.50505050505	0.00140427044781	1.23746944775e-05	0.0593107780637
495.5	0.94612	2.50252270434	0.00153418932059	1.47405593368e-05	0.0619624370691
496.0	0.94604	2.5	0.00153887869435	1.48009227245e-05	0.0620257747704
496.5	0.94508	2.49748237664	0.0015957413129	1.58829014918e-05	0.0631295161288
497.0	0.94524	2.49496981891	0.00158618848123	1.56617459994e-05	0.062908603448
497.5	0.94565	2.49246231156	0.00156184767091	1.51542535311e-05	0.0623926795077
498.0	0.94516	2.48995983936	0.00159096110711	1.56929218033e-05	0.0629398861033
498.5	0.94589	2.48746238716	0.00154769164491	1.48211506336e-05	0.0620469560384
499.0	0.94624	2.48496993988	0.00152716942847	1.44017982334e-05	0.0616033288294
499.5	0.94685	2.48248248248	0.0014917476369	1.37139670696e-05	0.0608542305587
500.0	0.94788	2.48	0.00143293159472	1.26285729913e-05	0.059612669416
500.5	0.94827	2.47752247752	0.00141098679701	1.22202785853e-05	0.0591248805925
501.0	0.94792	2.4750499002	0.0014306726306	1.25385829257e-05	0.0595061858263
501.5	0.94821	2.47258225324	0.00141435130404	1.22297079498e-05	0.0591362827223
502.0	0.9482	2.47011952191	0.00141491246572	1.22150452947e-05	0.059118549571
502.5	0.94742	2.46766169154	0.00145904477423	1.29630882323e-05	0.0600035740236
503.0	0.94818	2.46520874751	0.00141603514101	1.21858397465e-05	0.0590831804865
503.5	0.94846	2.46276067527	0.00140036037366	1.18938935266e-05	0.0587260798918
504.0	0.94881	2.46031746032	0.00138089612251	1.15426178585e-05	0.0582875873673
504.5	0.95	2.45787908821	0.00131578947368	1.04590886639e-05	0.0568687210323
505.0	0.95088	2.45544554455	0.00126870604072	9.704711504e-06	0.0558143224902
505.5	0.9518	2.45301681503	0.00122044547174	8.96267835627e-06	0.0547153841621
506.0	0.95204	2.45059288538	0.0012080173102	8.76372319323e-06	0.0544091777716
506.5	0.95248	2.44817374136	0.00118540567781	8.42206283146e-06	0.0538709481379
507.0	0.95258	2.44575936884	0.00118029792773	8.33317957887e-06	0.0537282487596
507.5	0.95187	2.44334975369	0.00121681369305	8.83933215586e-06	0.0545261536989
508.0	0.95161	2.44094488189	0.0012303318061	9.01904281309e-06	0.0548012055079
508.5	0.95193	2.43854473943	0.00121370526194	8.75967362971e-06	0.0544028912993
509.0	0.95131	2.43614931238	0.00124602710999	9.21430934742e-06	0.0550954452491
509.5	0.95183	2.43375858685	0.00121888829938	8.80000278963e-06	0.0544654006231
510.0	0.95171	2.43137254902	0.00122512325183	8.87283863051e-06	0.0545777522775
510.5	0.95125	2.42899118511	0.00124917871222	9.20663714074e-06	0.0550839729923
511.0	0.95174	2.42661448141	0.00122356294786	8.81564725734e-06	0.0544895913749
511.5	0.95294	2.42424242424	0.0011620057926	7.93539738937e-06	0.053075264857
512.0	0.95486	2.421875	0.00106697295939	6.67744430857e-06	0.0508337991499
512.5	0.9558	2.41951219512	0.00102199204855	6.11435520089e-06	0.0497264740835
513.0	0.9561	2.4171539961	0.00100784959732	5.93471808124e-06	0.0493571441803
513.5	0.95525	2.41480038948	0.00104818764721	6.40679088479e-06	0.0503106742028
514.0	0.95392	2.41245136187	0.00111296880242	7.20913426395e-06	0.0518168225879
514.5	0.95261	2.4101068999	0.00117876785883	8.0710341187e-06	0.0533006242923
515.0	0.9521	2.40776699029	0.00120492070161	8.41677745414e-06	0.053862494291
515.5	0.95198	2.40543161979	0.00121111809072	8.48709402812e-06	0.0539746398849
516.0	0.95268	2.40310077519	0.00117520174665	7.97570025037e-06	0.0531425274934
516.5	0.95418	2.40077444337	0.0011001448364	6.9759353653e-06	0.051392602651
517.0	0.9549	2.39845261122	0.0010650382239	6.52518266324e-06	0.0505415048169
517.5	0.95508	2.3961352657	0.00105635465092	6.4068146444e-06	0.0503107208471
518.0	0.95518	2.39382239382	0.00105154651479	6.33637435301e-06	0.0501718605919
518.5	0.95496	2.39151398264	0.00106213956606	6.45221786338e-06	0.0503996192817
519.0	0.95529	2.38921001927	0.00104627081829	6.24880366683e-06	0.0499976071619
519.5	0.95587	2.38691049086	0.00101868292759	5.91221640324e-06	0.0493102927058
520.0	0.95662	2.38461538462	0.000983579895883	5.50118144695e-06	0.0484299468482
520.5	0.95671	2.3823246878	0.000979410740977	5.44416936842e-06	0.0483039790051
521.0	0.9574	2.38003838772	0.000947754334656	5.08814503916e-06	0.0474941227796
521.5	0.95737	2.37775647172	0.000949119410468	5.09303259122e-06	0.0475055241069
522.0	0.95695	2.3754789272	0.000968338209938	5.29122832701e-06	0.0479610989461
522.5	0.957	2.37320574163	0.000966039707419	5.25606510693e-06	0.0478812174061
523.0	0.95674	2.37093690249	0.00097802307837	5.37697724362e-06	0.0481542418484
523.5	0.95702	2.36867239733	0.000965121105097	5.22605076281e-06	0.0478127150633
524.0	0.95694	2.36641221374	0.000968798252764	5.25590479827e-06	0.0478808523106
524.5	0.95657	2.36415633937	0.00098590009095	5.43273096263e-06	0.0482785868684
525.0	0.95612	2.3619047619	0.00100691042965	5.65596146895e-06	0.0487670640762
525.5	0.9545	2.35965746908	0.00108446830801	6.54834661728e-06	0.0505862999535
526.0	0.95451	2.35741444867	0.00108398031451	6.53002242433e-06	0.050550873934
526.5	0.95421	2.35517568851	0.00109867015646	6.69547318211e-06	0.0508680768478
527.0	0.95268	2.35294117647	0.00117520174665	7.64622364198e-06	0.052584984362
527.5	0.95395	2.35071090047	0.00111148514073	6.82662056179e-06	0.0511153620356
528.0	0.95389	2.34848484848	0.00111445350093	6.8501397389e-06	0.0511593311261
528.5	0.95512	2.34626300851	0.00105443001926	6.12052829947e-06	0.0497390203891
529.0	0.95842	2.34404536862	0.000901951336575	4.46990444557e-06	0.0459805921365
529.5	0.9588	2.3418319169	0.000885189820609	4.29718710192e-06	0.0455298338941
530.0	0.95905	2.33962264151	0.000874251863824	4.18374074682e-06	0.0452263137452
530.5	0.95747	2.33741753063	0.000944573145895	4.87465386116e-06	0.0469878902503
531.0	0.95511	2.3352165725	0.00105491100502	6.06856452681e-06	0.0496331105355
531.5	0.95439	2.33301975541	0.00108984382695	6.46495296924e-06	0.0504244700377
532.0	0.95319	2.33082706767	0.00114939104481	7.17721116345e-06	0.0517593639699
532.5	0.95415	2.32863849765	0.00110162055232	6.58064109956e-06	0.0506485540558
533.0	0.95638	2.32645403377	0.000994742884627	5.35563085463e-06	0.0481063779192
533.5	0.95711	2.32427366448	0.000960993041552	4.98901728731e-06	0.0472610920126
534.0	0.95786	2.32209737828	0.000926951537803	4.63313457308e-06	0.0463947382331
534.5	0.95857	2.3199251637	0.000895315365597	4.31419754407e-06	0.0455748246963
535.0	0.95677	2.31775700935	0.00097663644345	5.12391195297e-06	0.0475773681743
535.5	0.9563	2.31559290383	0.000998478510928	5.34566654981e-06	0.0480839864667
536.0	0.95607	2.31343283582	0.00100925920696	5.45154034925e-06	0.0483203206657
536.5	0.95508	2.31127679404	0.00105635465092	5.96105893055e-06	0.0494118203565
537.0	0.95517	2.30912476723	0.00105202681198	5.9013098191e-06	0.0492875356184
537.5	0.95482	2.30697674419	0.00106890953269	6.08090660881e-06	0.0496583269306
538.0	0.95486	2.30483271375	0.00106697295939	6.04763602226e-06	0.0495902629705
538.5	0.95509	2.30269266481	0.00105587332084	5.91147133643e-06	0.0493087390922
539.0	0.9552	2.30055658627	0.00105058626466	5.84156585448e-06	0.0491623143333
539.5	0.95587	2.2984244671	0.00101868292759	5.48199364551e-06	0.0483876612888
540.0	0.95654	2.2962962963	0.000987293578941	5.13982669513e-06	0.0476142687509
540.5	0.95622	2.2941720629	0.00100222145531	5.28663546782e-06	0.0479506878326
541.0	0.95674	2.29205175601	0.00097802307837	5.02512704436e-06	0.0473463780473
541.5	0.95648	2.28993536473	0.000990083640013	5.14032072405e-06	0.0476154128545
542.0	0.95575	2.28782287823	0.00102435914204	5.49223729224e-06	0.0484102497481
